======================================================================
LEAD 1: L4_cffan_s43
  Preset: cffan
  Data: /mnt/home/vincent.wilmet/brain2speech/data/sentences_paper_256d.h5 (256D)
  Model: hidden=1024, layers=5, BiGRU
  Stacking: kernel=32 (640ms), stride=4 (80ms)
  Day-specific: 256→256 softsign
  Optimizer: adam lr=0.02 eps=0.1
  Noise: white=1.0, offset=0.2
  Batch: 64, Dropout: 0.4
  Split: within-day
  Seed: 43
======================================================================
  Loading 2000/8780 (8.0s)...
  Loading 4000/8780 (13.8s)...
  Loading 6000/8780 (19.5s)...
  Loading 8000/8780 (25.3s)...
Loaded 8780 trials (27.5s) — raw 256D, avg 315 frames

Split: within-day (40/day test, 10% val)
Trials: 6942 train, 878 val, 960 test
Feature dim: 256
Avg raw frames: 315

Model: EnhancedGRU (BiGRU), 98.3M params
  Stacked input: 8192D → 1024D
  RNN output: 2048D
  Day-specific: 24 sessions (24 train, 0 shared)

Training: 925 epochs, 108 batches/epoch
Scheduler: linear

Epoch     Loss      CTC   ValPER         LR   Time
-------------------------------------------------------
    1   3.4289   3.4289    1.000   2.00e-02   7.9s ***
    2   3.2047   3.2047    0.998   2.00e-02   6.4s ***
    3   3.1698   3.1698    0.975   1.99e-02   6.5s ***
    4   3.1309   3.1309    0.910   1.99e-02   6.5s ***
    5   3.0815   3.0815    0.815   1.99e-02   6.4s ***
    6   3.0203   3.0203    0.779   1.99e-02   6.5s ***
    7   2.9563   2.9563    0.752   1.98e-02   6.6s ***
    8   2.8930   2.8930    0.740   1.98e-02   6.6s ***
    9   2.8243   2.8243    0.734   1.98e-02   6.6s ***
   10   2.7539   2.7539    0.733   1.98e-02   6.6s ***
   11   2.6841   2.6841    0.704   1.98e-02   6.5s ***
   12   2.6200   2.6200    0.681   1.97e-02   6.4s ***
   13   2.5547   2.5547    0.670   1.97e-02   6.5s ***
   14   2.4981   2.4981    0.649   1.97e-02   6.6s ***
   15   2.4429   2.4429    0.629   1.97e-02   6.5s ***
   16   2.3904   2.3904    0.605   1.97e-02   6.4s ***
   17   2.3405   2.3405    0.585   1.96e-02   6.3s ***
   18   2.2982   2.2982    0.560   1.96e-02   6.6s ***
