======================================================================
LEAD 1: L4_cibr_s45
  Preset: cibr
  Data: /mnt/home/vincent.wilmet/brain2speech/data/sentences_paper_256d.h5 (256D)
  Model: hidden=1024, layers=5, BiGRU
  Stacking: kernel=32 (640ms), stride=4 (80ms)
  Day-specific: 256→256 softsign
  Optimizer: sgd lr=0.1 momentum=0.9
  Noise: white=0.8, offset=0.2
  Batch: 128, Dropout: 0.4
  Orthogonal init: enabled
  Split: within-day
  Seed: 45
======================================================================
  Loading 2000/8780 (8.1s)...
  Loading 4000/8780 (14.2s)...
  Loading 6000/8780 (20.2s)...
  Loading 8000/8780 (26.0s)...
Loaded 8780 trials (28.3s) — raw 256D, avg 315 frames

Split: within-day (40/day test, 10% val)
Trials: 6942 train, 878 val, 960 test
Feature dim: 256
Avg raw frames: 315

Model: EnhancedGRU (BiGRU), 98.3M params
  Stacked input: 8192D → 1024D
  RNN output: 2048D
  Day-specific: 24 sessions (24 train, 0 shared)

Training: 1851 epochs, 54 batches/epoch
Scheduler: step

Epoch     Loss      CTC   ValPER         LR   Time
-------------------------------------------------------
    1   4.0318   4.0318    0.855   1.00e-01   6.3s ***
    2   3.1275   3.1275    0.780   1.00e-01   5.1s ***
    3   2.9514   2.9514    0.747   1.00e-01   5.4s ***
    4   2.7873   2.7873    0.702   1.00e-01   5.3s ***
    5   2.6327   2.6327    0.655   1.00e-01   5.4s ***
    6   2.4731   2.4731    0.619   1.00e-01   5.3s ***
    7   2.3360   2.3360    0.549   1.00e-01   5.3s ***
    8   2.2108   2.2108    0.527   1.00e-01   5.3s ***
    9   2.1092   2.1092    0.499   1.00e-01   5.4s ***
   10   2.0190   2.0190    0.481   1.00e-01   5.3s ***
   11   1.9337   1.9337    0.466   1.00e-01   5.2s ***
   12   1.8704   1.8704    0.448   1.00e-01   5.2s ***
   13   1.8142   1.8142    0.432   1.00e-01   5.3s ***
   14   1.7542   1.7542    0.418   1.00e-01   5.3s ***
   15   1.7054   1.7054    0.408   1.00e-01   5.4s ***
   16   1.6630   1.6630    0.395   1.00e-01   5.4s ***
   17   1.6203   1.6203    0.390   1.00e-01   5.4s ***
   18   1.5853   1.5853    0.380   1.00e-01   5.4s ***
   19   1.5585   1.5585    0.367   1.00e-01   5.3s ***
   20   1.5140   1.5140    0.366   1.00e-01   5.3s ***
   21   1.4886   1.4886    0.355   1.00e-01   5.4s ***
   22   1.4580   1.4580    0.346   1.00e-01   5.3s ***
   23   1.4292   1.4292    0.346   1.00e-01   5.2s
   24   1.4000   1.4000    0.341   1.00e-01   5.3s ***
   25   1.3799   1.3799    0.336   1.00e-01   5.3s ***
   26   1.3536   1.3536    0.326   1.00e-01   5.2s ***
   27   1.3274   1.3274    0.320   1.00e-01   5.2s ***
   28   1.3108   1.3108    0.321   1.00e-01   5.2s
   29   1.2871   1.2871    0.313   1.00e-01   5.2s ***
   30   1.2625   1.2625    0.307   1.00e-01   5.4s ***
   31   1.2505   1.2505    0.305   1.00e-01   5.4s ***
   32   1.2220   1.2220    0.301   1.00e-01   5.3s ***
   33   1.2086   1.2086    0.299   1.00e-01   5.2s ***
   34   1.1864   1.1864    0.295   1.00e-01   5.2s ***
   35   1.1776   1.1776    0.292   1.00e-01   5.3s ***
   36   1.1587   1.1587    0.289   1.00e-01   5.2s ***
   37   1.1444   1.1444    0.284   1.00e-01   5.2s ***
   38   1.1245   1.1245    0.282   1.00e-01   5.4s ***
   39   1.1085   1.1085    0.283   1.00e-01   5.3s
   40   1.0933   1.0933    0.282   1.00e-01   5.3s
   41   1.0870   1.0870    0.275   1.00e-01   5.3s ***
   42   1.0610   1.0610    0.274   1.00e-01   5.3s ***
   43   1.0477   1.0477    0.265   1.00e-01   5.3s ***
   44   1.0264   1.0264    0.265   1.00e-01   5.3s
   45   1.0133   1.0133    0.263   1.00e-01   5.2s ***
   46   1.0057   1.0057    0.262   1.00e-01   5.3s ***
   47   0.9927   0.9927    0.260   1.00e-01   5.4s ***
   48   0.9825   0.9825    0.256   1.00e-01   5.3s ***
   49   0.9741   0.9741    0.257   1.00e-01   5.3s
   50   0.9556   0.9556    0.255   1.00e-01   5.3s ***
   51   0.9475   0.9475    0.251   1.00e-01   5.4s ***
   52   0.9318   0.9318    0.253   1.00e-01   5.2s
   53   0.9196   0.9196    0.248   1.00e-01   5.4s ***
   54   0.9066   0.9066    0.248   1.00e-01   5.4s
   55   0.8909   0.8909    0.245   1.00e-01   5.2s ***
   56   0.8873   0.8873    0.242   1.00e-01   5.3s ***
   57   0.8783   0.8783    0.242   1.00e-01   5.5s ***
   58   0.8711   0.8711    0.242   1.00e-01   5.3s
   59   0.8564   0.8564    0.246   1.00e-01   5.3s
   60   0.8491   0.8491    0.237   1.00e-01   5.4s ***
   61   0.8352   0.8352    0.238   1.00e-01   5.3s
   62   0.8314   0.8314    0.239   1.00e-01   5.4s
   63   0.8151   0.8151    0.236   1.00e-01   5.3s ***
   64   0.8066   0.8066    0.232   1.00e-01   5.2s ***
   65   0.8040   0.8040    0.235   1.00e-01   5.2s
   66   0.7875   0.7875    0.232   1.00e-01   5.4s ***
   67   0.7864   0.7864    0.230   1.00e-01   5.2s ***
   68   0.7710   0.7710    0.229   1.00e-01   5.4s ***
   69   0.7651   0.7651    0.229   1.00e-01   5.2s ***
   70   0.7501   0.7501    0.230   1.00e-01   5.3s
   71   0.7447   0.7447    0.227   1.00e-01   5.3s ***
   72   0.7340   0.7340    0.225   1.00e-01   5.3s ***
   73   0.7161   0.7161    0.224   1.00e-01   5.1s ***
   74   0.7160   0.7160    0.226   1.00e-02   5.3s
   75   0.6695   0.6695    0.218   1.00e-02   5.2s ***
   76   0.6530   0.6530    0.215   1.00e-02   5.1s ***
   77   0.6436   0.6436    0.215   1.00e-02   5.2s ***
   78   0.6341   0.6341    0.212   1.00e-02   5.1s ***
   79   0.6272   0.6272    0.213   1.00e-02   5.1s
   80   0.6260   0.6260    0.211   1.00e-02   5.4s ***
   81   0.6227   0.6227    0.213   1.00e-02   5.4s
   82   0.6267   0.6267    0.212   1.00e-02   5.2s
   83   0.6190   0.6190    0.212   1.00e-02   5.4s
   84   0.6163   0.6163    0.212   1.00e-02   5.2s
   85   0.6237   0.6237    0.213   1.00e-02   5.4s
   86   0.6158   0.6158    0.213   1.00e-02   5.3s
   87   0.6106   0.6106    0.210   1.00e-02   5.3s ***
   88   0.6046   0.6046    0.211   1.00e-02   5.3s
   89   0.6070   0.6070    0.210   1.00e-02   5.3s
   90   0.6027   0.6027    0.210   1.00e-02   5.4s
   91   0.6000   0.6000    0.210   1.00e-02   5.2s
   92   0.6013   0.6013    0.211   1.00e-02   5.3s
   93   0.5969   0.5969    0.211   1.00e-02   5.3s
   94   0.5886   0.5886    0.212   1.00e-02   5.4s
   95   0.5925   0.5925    0.210   1.00e-02   5.2s
   96   0.5908   0.5908    0.210   1.00e-02   5.2s
   97   0.5940   0.5940    0.210   1.00e-02   5.4s
   98   0.5900   0.5900    0.209   1.00e-02   5.4s ***
   99   0.5914   0.5914    0.210   1.00e-02   5.4s
  100   0.5807   0.5807    0.210   1.00e-02   5.4s
  101   0.5786   0.5786    0.209   1.00e-02   5.3s ***
  102   0.5838   0.5838    0.208   1.00e-02   5.2s ***
  103   0.5816   0.5816    0.208   1.00e-02   5.3s
  104   0.5749   0.5749    0.208   1.00e-02   5.3s ***
  105   0.5817   0.5817    0.206   1.00e-02   5.4s ***
  106   0.5720   0.5720    0.208   1.00e-02   5.3s
  107   0.5803   0.5803    0.208   1.00e-02   5.3s
  108   0.5746   0.5746    0.208   1.00e-02   5.3s
  109   0.5730   0.5730    0.209   1.00e-02   5.2s
  110   0.5704   0.5704    0.208   1.00e-02   5.3s
  111   0.5673   0.5673    0.208   1.00e-02   5.2s
  112   0.5676   0.5676    0.207   1.00e-02   5.3s
  113   0.5650   0.5650    0.207   1.00e-02   5.3s
