======================================================================
LEAD 1: L4_cffan_s42
  Preset: cffan
  Data: /mnt/home/vincent.wilmet/brain2speech/data/sentences_paper_256d.h5 (256D)
  Model: hidden=1024, layers=5, BiGRU
  Stacking: kernel=32 (640ms), stride=4 (80ms)
  Day-specific: 256→256 softsign
  Optimizer: adam lr=0.02 eps=0.1
  Noise: white=1.0, offset=0.2
  Batch: 64, Dropout: 0.4
  Split: within-day
  Seed: 42
======================================================================
  Loading 2000/8780 (8.2s)...
  Loading 4000/8780 (14.2s)...
  Loading 6000/8780 (20.0s)...
  Loading 8000/8780 (25.9s)...
Loaded 8780 trials (28.2s) — raw 256D, avg 315 frames

Split: within-day (40/day test, 10% val)
Trials: 6942 train, 878 val, 960 test
Feature dim: 256
Avg raw frames: 315

Model: EnhancedGRU (BiGRU), 98.3M params
  Stacked input: 8192D → 1024D
  RNN output: 2048D
  Day-specific: 24 sessions (24 train, 0 shared)

Training: 925 epochs, 108 batches/epoch
Scheduler: linear

Epoch     Loss      CTC   ValPER         LR   Time
-------------------------------------------------------
    1   3.3851   3.3851    1.000   2.00e-02   7.9s ***
    2   3.2036   3.2036    0.998   2.00e-02   6.6s ***
    3   3.1698   3.1698    0.979   1.99e-02   6.6s ***
    4   3.1309   3.1309    0.930   1.99e-02   6.6s ***
    5   3.0843   3.0843    0.835   1.99e-02   6.7s ***
    6   3.0267   3.0267    0.785   1.99e-02   6.6s ***
    7   2.9652   2.9652    0.755   1.98e-02   6.5s ***
    8   2.9004   2.9004    0.740   1.98e-02   6.6s ***
    9   2.8392   2.8392    0.732   1.98e-02   6.6s ***
   10   2.7650   2.7650    0.719   1.98e-02   6.6s ***
   11   2.6959   2.6959    0.685   1.98e-02   6.5s ***
   12   2.6256   2.6256    0.687   1.97e-02   6.6s
   13   2.5614   2.5614    0.665   1.97e-02   6.6s ***
   14   2.4970   2.4970    0.645   1.97e-02   6.5s ***
   15   2.4404   2.4404    0.621   1.97e-02   6.5s ***
   16   2.3905   2.3905    0.611   1.97e-02   6.5s ***
   17   2.3408   2.3408    0.595   1.96e-02   6.5s ***
   18   2.2949   2.2949    0.562   1.96e-02   6.7s ***
   19   2.2470   2.2470    0.551   1.96e-02   6.8s ***
   20   2.2030   2.2030    0.530   1.96e-02   6.6s ***
   21   2.1662   2.1662    0.519   1.95e-02   6.5s ***
   22   2.1254   2.1254    0.511   1.95e-02   6.7s ***
   23   2.0872   2.0872    0.498   1.95e-02   6.7s ***
   24   2.0509   2.0509    0.488   1.95e-02   6.6s ***
   25   2.0216   2.0216    0.481   1.95e-02   6.6s ***
   26   1.9866   1.9866    0.470   1.94e-02   6.5s ***
   27   1.9634   1.9634    0.467   1.94e-02   6.6s ***
   28   1.9292   1.9292    0.459   1.94e-02   6.7s ***
   29   1.8994   1.8994    0.454   1.94e-02   6.6s ***
   30   1.8781   1.8781    0.445   1.94e-02   6.5s ***
   31   1.8484   1.8484    0.436   1.93e-02   6.5s ***
   32   1.8275   1.8275    0.440   1.93e-02   6.5s
   33   1.8055   1.8055    0.429   1.93e-02   6.7s ***
   34   1.7816   1.7816    0.423   1.93e-02   6.7s ***
   35   1.7573   1.7573    0.423   1.92e-02   6.5s
   36   1.7429   1.7429    0.413   1.92e-02   6.5s ***
   37   1.7247   1.7247    0.402   1.92e-02   6.7s ***
   38   1.7024   1.7024    0.399   1.92e-02   6.7s ***
   39   1.6884   1.6884    0.399   1.92e-02   6.5s ***
   40   1.6733   1.6733    0.398   1.91e-02   6.5s ***
   41   1.6472   1.6472    0.392   1.91e-02   6.6s ***
   42   1.6415   1.6415    0.386   1.91e-02   6.5s ***
   43   1.6219   1.6219    0.384   1.91e-02   6.6s ***
   44   1.6011   1.6011    0.378   1.90e-02   6.7s ***
   45   1.5913   1.5913    0.374   1.90e-02   6.5s ***
   46   1.5742   1.5742    0.373   1.90e-02   6.7s ***
   47   1.5582   1.5582    0.363   1.90e-02   6.7s ***
   48   1.5450   1.5450    0.368   1.90e-02   6.5s
   49   1.5288   1.5288    0.361   1.89e-02   6.6s ***
   50   1.5155   1.5155    0.361   1.89e-02   6.6s ***
   51   1.5091   1.5091    0.353   1.89e-02   6.6s ***
   52   1.4988   1.4988    0.352   1.89e-02   6.7s ***
   53   1.4854   1.4854    0.348   1.89e-02   6.6s ***
   54   1.4724   1.4724    0.351   1.88e-02   6.5s
   55   1.4633   1.4633    0.344   1.88e-02   6.6s ***
   56   1.4496   1.4496    0.339   1.88e-02   6.6s ***
   57   1.4373   1.4373    0.335   1.88e-02   6.6s ***
   58   1.4251   1.4251    0.335   1.87e-02   6.7s
   59   1.4118   1.4118    0.337   1.87e-02   6.7s
   60   1.4053   1.4053    0.331   1.87e-02   6.9s ***
   61   1.3954   1.3954    0.328   1.87e-02   6.7s ***
   62   1.3803   1.3803    0.324   1.87e-02   6.5s ***
   63   1.3752   1.3752    0.324   1.86e-02   6.5s ***
   64   1.3728   1.3728    0.322   1.86e-02   6.5s ***
   65   1.3615   1.3615    0.320   1.86e-02   6.4s ***
   66   1.3497   1.3497    0.318   1.86e-02   6.5s ***
   67   1.3390   1.3390    0.315   1.86e-02   6.6s ***
   68   1.3301   1.3301    0.314   1.85e-02   6.8s ***
   69   1.3221   1.3221    0.314   1.85e-02   6.5s ***
   70   1.3106   1.3106    0.310   1.85e-02   6.5s ***
   71   1.3003   1.3003    0.313   1.85e-02   6.5s
   72   1.2937   1.2937    0.305   1.84e-02   6.6s ***
   73   1.2887   1.2887    0.306   1.84e-02   6.6s
   74   1.2743   1.2743    0.304   1.84e-02   6.5s ***
   75   1.2679   1.2679    0.303   1.84e-02   6.7s ***
   76   1.2624   1.2624    0.297   1.84e-02   6.5s ***
   77   1.2504   1.2504    0.301   1.83e-02   6.5s
   78   1.2475   1.2475    0.302   1.83e-02   6.6s
   79   1.2392   1.2392    0.297   1.83e-02   6.5s ***
   80   1.2340   1.2340    0.293   1.83e-02   6.5s ***
   81   1.2247   1.2247    0.292   1.83e-02   6.6s ***
   82   1.2188   1.2188    0.293   1.82e-02   6.6s
   83   1.2051   1.2051    0.291   1.82e-02   6.5s ***
   84   1.2035   1.2035    0.288   1.82e-02   6.6s ***
   85   1.1915   1.1915    0.288   1.82e-02   6.7s ***
   86   1.1902   1.1902    0.289   1.81e-02   6.5s
