======================================================================
LEAD 1: L4_cibr_s42
  Preset: cibr
  Data: /mnt/home/vincent.wilmet/brain2speech/data/sentences_paper_256d.h5 (256D)
  Model: hidden=1024, layers=5, BiGRU
  Stacking: kernel=32 (640ms), stride=4 (80ms)
  Day-specific: 256→256 softsign
  Optimizer: sgd lr=0.1 momentum=0.9
  Noise: white=0.8, offset=0.2
  Batch: 128, Dropout: 0.4
  Orthogonal init: enabled
  Split: within-day
  Seed: 42
======================================================================
  Loading 2000/8780 (8.1s)...
  Loading 4000/8780 (13.9s)...
  Loading 6000/8780 (19.6s)...
  Loading 8000/8780 (25.4s)...
Loaded 8780 trials (27.6s) — raw 256D, avg 315 frames

Split: within-day (40/day test, 10% val)
Trials: 6942 train, 878 val, 960 test
Feature dim: 256
Avg raw frames: 315

Model: EnhancedGRU (BiGRU), 98.3M params
  Stacked input: 8192D → 1024D
  RNN output: 2048D
  Day-specific: 24 sessions (24 train, 0 shared)

Training: 1851 epochs, 54 batches/epoch
Scheduler: step

Epoch     Loss      CTC   ValPER         LR   Time
-------------------------------------------------------
    1   3.7852   3.7852    0.873   1.00e-01   6.2s ***
    2   3.1223   3.1223    0.818   1.00e-01   5.0s ***
    3   2.9767   2.9767    0.759   1.00e-01   5.2s ***
    4   2.8093   2.8093    0.710   1.00e-01   5.1s ***
    5   2.6312   2.6312    0.667   1.00e-01   5.1s ***
    6   2.4696   2.4696    0.603   1.00e-01   5.1s ***
    7   2.3263   2.3263    0.560   1.00e-01   5.3s ***
    8   2.2123   2.2123    0.522   1.00e-01   5.1s ***
    9   2.1085   2.1085    0.494   1.00e-01   5.2s ***
   10   2.0109   2.0109    0.481   1.00e-01   5.1s ***
   11   1.9338   1.9338    0.463   1.00e-01   5.1s ***
   12   1.8603   1.8603    0.447   1.00e-01   5.0s ***
   13   1.8019   1.8019    0.428   1.00e-01   5.1s ***
   14   1.7530   1.7530    0.417   1.00e-01   5.1s ***
   15   1.7014   1.7014    0.408   1.00e-01   5.2s ***
   16   1.6547   1.6547    0.395   1.00e-01   5.1s ***
   17   1.6112   1.6112    0.382   1.00e-01   5.2s ***
   18   1.5812   1.5812    0.373   1.00e-01   5.2s ***
   19   1.5507   1.5507    0.367   1.00e-01   5.1s ***
   20   1.5172   1.5172    0.360   1.00e-01   5.1s ***
   21   1.4720   1.4720    0.353   1.00e-01   5.3s ***
   22   1.4493   1.4493    0.345   1.00e-01   5.1s ***
   23   1.4222   1.4222    0.336   1.00e-01   5.1s ***
   24   1.3922   1.3922    0.332   1.00e-01   5.1s ***
   25   1.3644   1.3644    0.328   1.00e-01   5.2s ***
   26   1.3478   1.3478    0.324   1.00e-01   5.1s ***
   27   1.3234   1.3234    0.322   1.00e-01   5.3s ***
   28   1.3018   1.3018    0.311   1.00e-01   5.2s ***
   29   1.2867   1.2867    0.308   1.00e-01   5.3s ***
   30   1.2614   1.2614    0.309   1.00e-01   5.2s
   31   1.2411   1.2411    0.300   1.00e-01   5.1s ***
   32   1.2275   1.2275    0.295   1.00e-01   5.1s ***
   33   1.2000   1.2000    0.295   1.00e-01   5.2s
   34   1.1767   1.1767    0.291   1.00e-01   5.0s ***
   35   1.1633   1.1633    0.287   1.00e-01   5.1s ***
   36   1.1527   1.1527    0.285   1.00e-01   5.1s ***
   37   1.1290   1.1290    0.280   1.00e-01   5.1s ***
   38   1.1149   1.1149    0.279   1.00e-01   5.1s ***
   39   1.1050   1.1050    0.277   1.00e-01   5.2s ***
   40   1.0841   1.0841    0.272   1.00e-01   5.1s ***
   41   1.0756   1.0756    0.271   1.00e-01   5.1s ***
   42   1.0509   1.0509    0.271   1.00e-01   5.1s
   43   1.0398   1.0398    0.266   1.00e-01   5.1s ***
   44   1.0270   1.0270    0.264   1.00e-01   5.1s ***
   45   1.0193   1.0193    0.265   1.00e-01   5.3s
   46   1.0034   1.0034    0.263   1.00e-01   5.2s ***
   47   0.9862   0.9862    0.261   1.00e-01   5.2s ***
   48   0.9840   0.9840    0.258   1.00e-01   5.2s ***
   49   0.9710   0.9710    0.255   1.00e-01   5.2s ***
   50   0.9505   0.9505    0.256   1.00e-01   5.1s
   51   0.9356   0.9356    0.250   1.00e-01   5.2s ***
   52   0.9255   0.9255    0.251   1.00e-01   5.2s
   53   0.9153   0.9153    0.249   1.00e-01   5.2s ***
   54   0.9047   0.9047    0.247   1.00e-01   5.1s ***
   55   0.8943   0.8943    0.245   1.00e-01   5.1s ***
   56   0.8827   0.8827    0.251   1.00e-01   5.1s
   57   0.8738   0.8738    0.242   1.00e-01   5.1s ***
   58   0.8653   0.8653    0.242   1.00e-01   5.3s ***
   59   0.8513   0.8513    0.243   1.00e-01   5.1s
   60   0.8443   0.8443    0.237   1.00e-01   5.2s ***
   61   0.8246   0.8246    0.240   1.00e-01   5.1s
   62   0.8225   0.8225    0.237   1.00e-01   5.2s
   63   0.8157   0.8157    0.236   1.00e-01   5.1s ***
   64   0.8076   0.8076    0.234   1.00e-01   5.1s ***
   65   0.7870   0.7870    0.234   1.00e-01   5.2s
   66   0.7816   0.7816    0.233   1.00e-01   5.2s ***
   67   0.7776   0.7776    0.232   1.00e-01   5.2s ***
   68   0.7665   0.7665    0.234   1.00e-01   5.0s
   69   0.7470   0.7470    0.228   1.00e-01   5.2s ***
   70   0.7532   0.7532    0.229   1.00e-01   5.2s
   71   0.7392   0.7392    0.230   1.00e-01   5.2s
   72   0.7262   0.7262    0.228   1.00e-01   5.1s
   73   0.7239   0.7239    0.230   1.00e-01   5.1s
   74   0.7086   0.7086    0.225   1.00e-02   5.2s ***
   75   0.6622   0.6622    0.218   1.00e-02   5.1s ***
   76   0.6388   0.6388    0.219   1.00e-02   5.2s
   77   0.6402   0.6402    0.216   1.00e-02   5.2s ***
   78   0.6356   0.6356    0.217   1.00e-02   5.2s
   79   0.6325   0.6325    0.214   1.00e-02   5.1s ***
   80   0.6276   0.6276    0.215   1.00e-02   5.2s
   81   0.6181   0.6181    0.214   1.00e-02   5.1s
   82   0.6191   0.6191    0.214   1.00e-02   5.1s
   83   0.6185   0.6185    0.214   1.00e-02   5.1s ***
   84   0.6113   0.6113    0.214   1.00e-02   5.2s ***
   85   0.6078   0.6078    0.213   1.00e-02   5.3s ***
   86   0.6055   0.6055    0.212   1.00e-02   5.3s ***
   87   0.6044   0.6044    0.214   1.00e-02   5.0s
   88   0.6063   0.6063    0.213   1.00e-02   5.2s
   89   0.6045   0.6045    0.214   1.00e-02   5.1s
   90   0.5984   0.5984    0.213   1.00e-02   5.1s
   91   0.5972   0.5972    0.212   1.00e-02   5.2s
   92   0.6014   0.6014    0.212   1.00e-02   5.2s ***
   93   0.5953   0.5953    0.214   1.00e-02   5.1s
   94   0.5881   0.5881    0.212   1.00e-02   5.2s
   95   0.5926   0.5926    0.211   1.00e-02   5.2s ***
   96   0.5928   0.5928    0.213   1.00e-02   5.3s
   97   0.5869   0.5869    0.212   1.00e-02   5.1s
   98   0.5843   0.5843    0.212   1.00e-02   5.1s
   99   0.5808   0.5808    0.210   1.00e-02   5.2s ***
  100   0.5801   0.5801    0.210   1.00e-02   5.1s
  101   0.5806   0.5806    0.211   1.00e-02   5.1s
  102   0.5749   0.5749    0.209   1.00e-02   5.2s ***
  103   0.5796   0.5796    0.211   1.00e-02   5.1s
  104   0.5740   0.5740    0.208   1.00e-02   5.1s ***
  105   0.5747   0.5747    0.209   1.00e-02   5.1s
  106   0.5723   0.5723    0.211   1.00e-02   5.2s
  107   0.5742   0.5742    0.210   1.00e-02   5.1s
  108   0.5651   0.5651    0.210   1.00e-02   5.3s
  109   0.5694   0.5694    0.208   1.00e-02   5.2s
  110   0.5674   0.5674    0.210   1.00e-02   5.2s
  111   0.5673   0.5673    0.209   1.00e-02   5.2s
  112   0.5634   0.5634    0.209   1.00e-02   5.2s
  113   0.5608   0.5608    0.209   1.00e-02   5.1s
  114   0.5582   0.5582    0.209   1.00e-02   5.2s
  115   0.5556   0.5556    0.208   1.00e-02   5.3s
  116   0.5576   0.5576    0.209   1.00e-02   5.1s
  117   0.5550   0.5550    0.210   1.00e-02   5.1s
  118   0.5566   0.5566    0.208   1.00e-02   5.1s
  119   0.5531   0.5531    0.209   1.00e-02   5.1s
  120   0.5607   0.5607    0.208   1.00e-02   5.1s ***
  121   0.5501   0.5501    0.209   1.00e-02   5.1s
  122   0.5486   0.5486    0.208   1.00e-02   5.1s
  123   0.5488   0.5488    0.209   1.00e-02   5.1s
  124   0.5544   0.5544    0.208   1.00e-02   5.1s ***
  125   0.5443   0.5443    0.209   1.00e-02   5.1s
  126   0.5462   0.5462    0.208   1.00e-02   5.1s
  127   0.5474   0.5474    0.208   1.00e-02   5.1s
  128   0.5427   0.5427    0.207   1.00e-02   5.0s ***
  129   0.5409   0.5409    0.208   1.00e-02   5.1s
  130   0.5373   0.5373    0.207   1.00e-02   5.2s
  131   0.5337   0.5337    0.207   1.00e-02   5.1s
  132   0.5448   0.5448    0.207   1.00e-02   5.0s
  133   0.5344   0.5344    0.207   1.00e-02   5.2s
  134   0.5377   0.5377    0.208   1.00e-02   5.2s
  135   0.5380   0.5380    0.206   1.00e-02   5.3s ***
  136   0.5307   0.5307    0.207   1.00e-02   5.2s
  137   0.5246   0.5246    0.207   1.00e-02   5.0s
  138   0.5268   0.5268    0.207   1.00e-02   5.1s
  139   0.5302   0.5302    0.207   1.00e-02   5.0s
  140   0.5273   0.5273    0.206   1.00e-02   5.1s ***
  141   0.5251   0.5251    0.207   1.00e-02   5.2s
  142   0.5279   0.5279    0.207   1.00e-02   5.1s
  143   0.5265   0.5265    0.205   1.00e-02   5.0s ***
  144   0.5207   0.5207    0.206   1.00e-02   5.1s
  145   0.5267   0.5267    0.206   1.00e-02   5.1s
  146   0.5215   0.5215    0.206   1.00e-02   5.2s
  147   0.5248   0.5248    0.207   1.00e-02   5.2s
  148   0.5170   0.5170    0.206   1.00e-03   5.1s
  149   0.5137   0.5137    0.207   1.00e-03   5.1s
  150   0.5108   0.5108    0.206   1.00e-03   5.2s
  151   0.5154   0.5154    0.206   1.00e-03   5.1s
  152   0.5142   0.5142    0.205   1.00e-03   5.1s
  153   0.5115   0.5115    0.206   1.00e-03   5.1s
