======================================================================
LEAD 1: L4_cibr_s43
  Preset: cibr
  Data: /mnt/home/vincent.wilmet/brain2speech/data/sentences_paper_256d.h5 (256D)
  Model: hidden=1024, layers=5, BiGRU
  Stacking: kernel=32 (640ms), stride=4 (80ms)
  Day-specific: 256→256 softsign
  Optimizer: sgd lr=0.1 momentum=0.9
  Noise: white=0.8, offset=0.2
  Batch: 128, Dropout: 0.4
  Orthogonal init: enabled
  Split: within-day
  Seed: 43
======================================================================
  Loading 2000/8780 (8.3s)...
  Loading 4000/8780 (14.4s)...
  Loading 6000/8780 (20.2s)...
  Loading 8000/8780 (26.2s)...
Loaded 8780 trials (28.5s) — raw 256D, avg 315 frames

Split: within-day (40/day test, 10% val)
Trials: 6942 train, 878 val, 960 test
Feature dim: 256
Avg raw frames: 315

Model: EnhancedGRU (BiGRU), 98.3M params
  Stacked input: 8192D → 1024D
  RNN output: 2048D
  Day-specific: 24 sessions (24 train, 0 shared)

Training: 1851 epochs, 54 batches/epoch
Scheduler: step

Epoch     Loss      CTC   ValPER         LR   Time
-------------------------------------------------------
    1   3.9414   3.9414    0.846   1.00e-01   6.3s ***
    2   3.1190   3.1190    0.782   1.00e-01   5.2s ***
    3   2.9579   2.9579    0.768   1.00e-01   5.2s ***
    4   2.8022   2.8022    0.692   1.00e-01   5.1s ***
    5   2.6475   2.6475    0.648   1.00e-01   5.3s ***
    6   2.4926   2.4926    0.599   1.00e-01   5.3s ***
    7   2.3517   2.3517    0.561   1.00e-01   5.1s ***
    8   2.2210   2.2210    0.527   1.00e-01   5.2s ***
    9   2.1190   2.1190    0.506   1.00e-01   5.2s ***
   10   2.0235   2.0235    0.491   1.00e-01   5.2s ***
   11   1.9506   1.9506    0.460   1.00e-01   5.3s ***
   12   1.8727   1.8727    0.446   1.00e-01   5.1s ***
   13   1.8206   1.8206    0.438   1.00e-01   5.2s ***
   14   1.7623   1.7623    0.418   1.00e-01   5.1s ***
   15   1.7139   1.7139    0.413   1.00e-01   5.1s ***
   16   1.6645   1.6645    0.399   1.00e-01   5.2s ***
   17   1.6350   1.6350    0.385   1.00e-01   5.3s ***
   18   1.5900   1.5900    0.379   1.00e-01   5.1s ***
   19   1.5526   1.5526    0.371   1.00e-01   5.1s ***
   20   1.5276   1.5276    0.369   1.00e-01   5.2s ***
   21   1.4893   1.4893    0.358   1.00e-01   5.1s ***
   22   1.4638   1.4638    0.355   1.00e-01   5.1s ***
   23   1.4372   1.4372    0.343   1.00e-01   5.1s ***
   24   1.4089   1.4089    0.342   1.00e-01   5.2s ***
   25   1.3805   1.3805    0.331   1.00e-01   5.2s ***
   26   1.3513   1.3513    0.332   1.00e-01   5.2s
   27   1.3353   1.3353    0.325   1.00e-01   5.1s ***
   28   1.3082   1.3082    0.319   1.00e-01   5.2s ***
   29   1.2868   1.2868    0.315   1.00e-01   5.2s ***
   30   1.2686   1.2686    0.307   1.00e-01   5.3s ***
   31   1.2561   1.2561    0.301   1.00e-01   5.3s ***
   32   1.2287   1.2287    0.304   1.00e-01   5.2s
   33   1.2150   1.2150    0.299   1.00e-01   5.2s ***
   34   1.1890   1.1890    0.296   1.00e-01   5.2s ***
   35   1.1797   1.1797    0.291   1.00e-01   5.3s ***
   36   1.1589   1.1589    0.288   1.00e-01   5.3s ***
   37   1.1335   1.1335    0.286   1.00e-01   5.2s ***
   38   1.1146   1.1146    0.282   1.00e-01   5.1s ***
   39   1.1118   1.1118    0.278   1.00e-01   5.0s ***
   40   1.0905   1.0905    0.281   1.00e-01   5.3s
   41   1.0786   1.0786    0.273   1.00e-01   5.2s ***
   42   1.0674   1.0674    0.275   1.00e-01   5.3s
   43   1.0587   1.0587    0.271   1.00e-01   5.3s ***
   44   1.0362   1.0362    0.266   1.00e-01   5.1s ***
   45   1.0291   1.0291    0.262   1.00e-01   5.3s ***
   46   1.0127   1.0127    0.267   1.00e-01   5.2s
   47   1.0069   1.0069    0.259   1.00e-01   5.3s ***
   48   0.9929   0.9929    0.262   1.00e-01   5.3s
   49   0.9771   0.9771    0.255   1.00e-01   5.3s ***
   50   0.9614   0.9614    0.259   1.00e-01   5.3s
   51   0.9508   0.9508    0.255   1.00e-01   5.2s
