======================================================================
LEAD 1: L4_enhanced_s42
  Preset: enhanced
  Data: /mnt/home/vincent.wilmet/brain2speech/data/sentences_paper_256d.h5 (256D)
  Model: hidden=1024, layers=5, BiGRU
  Stacking: kernel=32 (640ms), stride=4 (80ms)
  Day-specific: 256→256 softsign
  Optimizer: sgd lr=0.1 momentum=0.9
  Noise: white=0.8, offset=0.2
  Batch: 128, Dropout: 0.4
  Post-RNN head: dim=256
  Speckled mask: p=0.3
  Orthogonal init: enabled
  Split: within-day
  Seed: 42
======================================================================
  Loading 2000/8780 (8.1s)...
  Loading 4000/8780 (14.0s)...
  Loading 6000/8780 (19.8s)...
  Loading 8000/8780 (25.6s)...
Loaded 8780 trials (27.9s) — raw 256D, avg 315 frames

Split: within-day (40/day test, 10% val)
Trials: 6942 train, 878 val, 960 test
Feature dim: 256
Avg raw frames: 315

Model: EnhancedGRU (BiGRU), 98.7M params
  Stacked input: 8192D → 1024D
  RNN output: 2048D
  Day-specific: 24 sessions (24 train, 0 shared)

Training: 1851 epochs, 54 batches/epoch
Scheduler: step

Epoch     Loss      CTC   ValPER         LR   Time
   87   1.1873   1.1873    0.304   1.00e-02   5.4s
   88   1.1774   1.1774    0.303   1.00e-02   5.3s
   89   1.1734   1.1734    0.302   1.00e-02   5.4s ***
   90   1.1704   1.1704    0.301   1.00e-02   5.3s ***
   91   1.1662   1.1662    0.302   1.00e-02   5.7s
   92   1.1672   1.1672    0.301   1.00e-02   5.3s ***
   93   1.1670   1.1670    0.303   1.00e-02   5.3s
   94   1.1663   1.1663    0.300   1.00e-02   5.3s ***
   95   1.1572   1.1572    0.300   1.00e-02   5.3s
   96   1.1571   1.1571    0.302   1.00e-02   5.3s
   97   1.1523   1.1523    0.299   1.00e-02   5.3s ***
   98   1.1528   1.1528    0.299   1.00e-02   5.2s ***
   99   1.1533   1.1533    0.298   1.00e-02   5.2s ***
  100   1.1560   1.1560    0.301   1.00e-02   5.2s
  101   1.1490   1.1490    0.299   1.00e-02   5.3s
  102   1.1436   1.1436    0.297   1.00e-02   5.3s ***
  103   1.1437   1.1437    0.297   1.00e-02   5.3s
  104   1.1470   1.1470    0.298   1.00e-02   5.4s
  105   1.1407   1.1407    0.296   1.00e-02   5.3s ***
  106   1.1428   1.1428    0.294   1.00e-02   5.4s ***
  107   1.1346   1.1346    0.295   1.00e-02   5.3s
  108   1.1352   1.1352    0.297   1.00e-02   5.4s
  109   1.1305   1.1305    0.293   1.00e-02   5.7s ***
  110   1.1306   1.1306    0.292   1.00e-02   5.3s ***
  111   1.1320   1.1320    0.291   1.00e-02   5.2s ***
  112   1.1287   1.1287    0.294   1.00e-02   5.7s
  113   1.1226   1.1226    0.292   1.00e-02   5.3s
  114   1.1234   1.1234    0.293   1.00e-02   5.4s
  115   1.1188   1.1188    0.293   1.00e-02   5.4s
  116   1.1228   1.1228    0.294   1.00e-02   5.3s
  117   1.1249   1.1249    0.292   1.00e-02   5.4s
  118   1.1215   1.1215    0.294   1.00e-02   5.4s
  119   1.1185   1.1185    0.290   1.00e-02   5.3s ***
  120   1.1105   1.1105    0.289   1.00e-02   5.2s ***
  121   1.1176   1.1176    0.292   1.00e-02   5.3s
  122   1.1122   1.1122    0.292   1.00e-02   5.4s
  123   1.1107   1.1107    0.291   1.00e-02   5.4s
  124   1.1085   1.1085    0.289   1.00e-02   5.4s
  125   1.1121   1.1121    0.287   1.00e-02   5.3s ***
  126   1.1069   1.1069    0.289   1.00e-02   5.4s
  127   1.1016   1.1016    0.288   1.00e-02   5.3s
  128   1.1063   1.1063    0.288   1.00e-02   5.5s
  129   1.0989   1.0989    0.288   1.00e-02   5.5s
  130   1.0981   1.0981    0.289   1.00e-02   5.3s
  131   1.1015   1.1015    0.287   1.00e-02   5.3s ***
  132   1.0983   1.0983    0.287   1.00e-02   5.3s ***
  133   1.0953   1.0953    0.287   1.00e-02   5.5s ***
  134   1.0941   1.0941    0.286   1.00e-02   5.3s ***
  135   1.0966   1.0966    0.286   1.00e-02   5.2s
  136   1.0937   1.0937    0.286   1.00e-02   5.3s ***
  137   1.0879   1.0879    0.287   1.00e-02   5.4s
  138   1.0886   1.0886    0.286   1.00e-02   5.3s
  139   1.0880   1.0880    0.287   1.00e-02   5.2s
  140   1.0935   1.0935    0.286   1.00e-02   5.3s
  141   1.0830   1.0830    0.286   1.00e-02   5.3s
  142   1.0876   1.0876    0.287   1.00e-02   5.4s
  143   1.0893   1.0893    0.285   1.00e-02   5.2s ***
  144   1.0873   1.0873    0.283   1.00e-02   5.3s ***
  145   1.0769   1.0769    0.283   1.00e-02   5.2s
  146   1.0869   1.0869    0.285   1.00e-02   5.4s
  147   1.0795   1.0795    0.285   1.00e-02   5.1s
  148   1.0784   1.0784    0.285   1.00e-03   5.3s
  149   1.0735   1.0735    0.284   1.00e-03   5.3s
