======================================================================
LEAD 1: L1.7b_seed456
  Preset: cibr
  Data: /mnt/home/vincent.wilmet/brain2speech/data/sentences_paper_256d.h5 (256D)
  Model: hidden=1024, layers=5, BiGRU
  Stacking: kernel=32 (640ms), stride=4 (80ms)
  Day-specific: 256→256 softsign
  Optimizer: sgd lr=0.1 momentum=0.9
  Noise: white=0.8, offset=0.2
  Batch: 128, Dropout: 0.4
  Orthogonal init: enabled
  Split: within-day
  Seed: 456
======================================================================
  Loading 2000/8780 (7.9s)...
  Loading 4000/8780 (13.9s)...
  Loading 6000/8780 (19.6s)...
  Loading 8000/8780 (25.4s)...
Loaded 8780 trials (27.7s) — raw 256D, avg 315 frames

Split: within-day (40/day test, 10% val)
Trials: 6942 train, 878 val, 960 test
Feature dim: 256
Avg raw frames: 315

Model: EnhancedGRU (BiGRU), 98.3M params
  Stacked input: 8192D → 1024D
  RNN output: 2048D
  Day-specific: 24 sessions (24 train, 0 shared)

Training: 1851 epochs, 54 batches/epoch
Scheduler: step, warmup=5

Epoch     Loss      CTC   ValPER         LR   Time
-------------------------------------------------------
    1   6.4138   6.4138    1.000   2.08e-02   6.7s ***
    2   9.6665   9.6665    0.853   4.06e-02   5.0s ***
    3   3.3767   3.3767    0.842   6.04e-02   5.0s ***
    4   3.1326   3.1326    0.787   8.02e-02   5.1s ***
    5   3.0057   3.0057    0.770   1.00e-01   5.2s ***
    6   2.8648   2.8648    0.725   1.00e-01   5.1s ***
    7   2.7001   2.7001    0.671   1.00e-01   5.1s ***
    8   2.5444   2.5444    0.622   1.00e-01   5.1s ***
    9   2.3975   2.3975    0.575   1.00e-01   5.1s ***
   10   2.2589   2.2589    0.543   1.00e-01   5.1s ***
   11   2.1560   2.1560    0.515   1.00e-01   5.2s ***
   12   2.0619   2.0619    0.495   1.00e-01   5.2s ***
   13   1.9810   1.9810    0.476   1.00e-01   5.1s ***
   14   1.9104   1.9104    0.456   1.00e-01   5.2s ***
   15   1.8456   1.8456    0.444   1.00e-01   5.0s ***
   16   1.7829   1.7829    0.430   1.00e-01   5.1s ***
   17   1.7379   1.7379    0.416   1.00e-01   5.2s ***
   18   1.6971   1.6971    0.409   1.00e-01   5.2s ***
   19   1.6521   1.6521    0.395   1.00e-01   5.0s ***
   20   1.6113   1.6113    0.382   1.00e-01   5.0s ***
   21   1.5704   1.5704    0.373   1.00e-01   5.1s ***
   22   1.5355   1.5355    0.369   1.00e-01   5.1s ***
   23   1.5127   1.5127    0.363   1.00e-01   5.1s ***
   24   1.4855   1.4855    0.349   1.00e-01   5.0s ***
   25   1.4479   1.4479    0.344   1.00e-01   5.1s ***
   26   1.4209   1.4209    0.342   1.00e-01   5.0s ***
   27   1.4041   1.4041    0.337   1.00e-01   5.4s ***
   28   1.3820   1.3820    0.332   1.00e-01   5.0s ***
   29   1.3511   1.3511    0.327   1.00e-01   5.0s ***
   30   1.3323   1.3323    0.320   1.00e-01   5.1s ***
   31   1.3103   1.3103    0.316   1.00e-01   5.2s ***
   32   1.2918   1.2918    0.310   1.00e-01   5.2s ***
   33   1.2712   1.2712    0.311   1.00e-01   5.0s
   34   1.2521   1.2521    0.303   1.00e-01   5.1s ***
   35   1.2248   1.2248    0.301   1.00e-01   5.1s ***
   36   1.2045   1.2045    0.296   1.00e-01   5.1s ***
   37   1.1878   1.1878    0.294   1.00e-01   5.4s ***
   38   1.1740   1.1740    0.293   1.00e-01   5.2s ***
   39   1.1634   1.1634    0.285   1.00e-01   5.2s ***
   40   1.1401   1.1401    0.286   1.00e-01   5.0s
   41   1.1230   1.1230    0.282   1.00e-01   5.1s ***
   42   1.1118   1.1118    0.278   1.00e-01   5.2s ***
   43   1.0930   1.0930    0.273   1.00e-01   5.1s ***
   44   1.0873   1.0873    0.272   1.00e-01   5.4s ***
   45   1.0686   1.0686    0.268   1.00e-01   5.3s ***
   46   1.0486   1.0486    0.270   1.00e-01   5.3s
   47   1.0434   1.0434    0.263   1.00e-01   5.2s ***
   48   1.0320   1.0320    0.264   1.00e-01   5.2s
   49   1.0100   1.0100    0.263   1.00e-01   5.3s
   50   1.0062   1.0062    0.260   1.00e-01   5.2s ***
   51   0.9900   0.9900    0.256   1.00e-01   5.2s ***
   52   0.9784   0.9784    0.258   1.00e-01   5.1s
   53   0.9625   0.9625    0.259   1.00e-01   5.2s
   54   0.9600   0.9600    0.259   1.00e-01   5.3s
   55   0.9487   0.9487    0.249   1.00e-01   5.2s ***
   56   0.9344   0.9344    0.248   1.00e-01   5.3s ***
   57   0.9191   0.9191    0.247   1.00e-01   5.2s ***
   58   0.8984   0.8984    0.247   1.00e-01   5.1s ***
   59   0.8915   0.8915    0.250   1.00e-01   5.3s
   60   0.8838   0.8838    0.245   1.00e-01   5.2s ***
   61   0.8734   0.8734    0.243   1.00e-01   5.3s ***
   62   0.8711   0.8711    0.242   1.00e-01   5.1s ***
   63   0.8604   0.8604    0.243   1.00e-01   5.2s
   64   0.8487   0.8487    0.237   1.00e-01   5.1s ***
   65   0.8378   0.8378    0.241   1.00e-01   5.4s
   66   0.8316   0.8316    0.239   1.00e-01   5.5s
   67   0.8244   0.8244    0.239   1.00e-01   5.2s
   68   0.8039   0.8039    0.238   1.00e-01   5.1s
   69   0.7961   0.7961    0.233   1.00e-01   5.2s ***
   70   0.7907   0.7907    0.238   1.00e-01   5.2s
   71   0.7742   0.7742    0.234   1.00e-01   5.3s
   72   0.7710   0.7710    0.232   1.00e-01   5.3s ***
   73   0.7632   0.7632    0.229   1.00e-01   5.1s ***
   74   0.7485   0.7485    0.234   1.00e-01   5.2s
   75   0.7466   0.7466    0.234   1.00e-01   5.1s
   76   0.7378   0.7378    0.229   1.00e-01   5.2s
   77   0.7229   0.7229    0.226   1.00e-01   5.4s ***
   78   0.7173   0.7173    0.227   1.00e-01   5.5s
   79   0.7038   0.7038    0.226   1.00e-02   5.2s
   80   0.6622   0.6622    0.218   1.00e-02   5.2s ***
   81   0.6462   0.6462    0.216   1.00e-02   5.3s ***
   82   0.6304   0.6304    0.217   1.00e-02   5.1s
   83   0.6273   0.6273    0.214   1.00e-02   5.2s ***
   84   0.6253   0.6253    0.214   1.00e-02   5.2s ***
   85   0.6246   0.6246    0.214   1.00e-02   5.4s ***
   86   0.6147   0.6147    0.214   1.00e-02   5.4s ***
   87   0.6187   0.6187    0.215   1.00e-02   5.4s
   88   0.6157   0.6157    0.213   1.00e-02   5.0s ***
   89   0.6147   0.6147    0.212   1.00e-02   5.3s ***
   90   0.6039   0.6039    0.213   1.00e-02   5.3s
   91   0.6026   0.6026    0.213   1.00e-02   5.2s
   92   0.6000   0.6000    0.212   1.00e-02   5.1s ***
   93   0.5933   0.5933    0.210   1.00e-02   5.2s ***
   94   0.5987   0.5987    0.212   1.00e-02   5.2s
   95   0.5972   0.5972    0.213   1.00e-02   5.2s
   96   0.5966   0.5966    0.214   1.00e-02   5.2s
   97   0.5953   0.5953    0.212   1.00e-02   5.2s
   98   0.5904   0.5904    0.213   1.00e-02   5.3s
   99   0.5840   0.5840    0.211   1.00e-02   5.2s
  100   0.5863   0.5863    0.211   1.00e-02   5.2s
  101   0.5900   0.5900    0.213   1.00e-02   5.4s
  102   0.5791   0.5791    0.211   1.00e-02   5.3s
  103   0.5860   0.5860    0.212   1.00e-02   5.2s
  104   0.5741   0.5741    0.212   1.00e-02   5.3s
  105   0.5807   0.5807    0.211   1.00e-02   5.2s
  106   0.5801   0.5801    0.211   1.00e-02   5.1s
  107   0.5738   0.5738    0.212   1.00e-02   5.2s
  108   0.5686   0.5686    0.210   1.00e-02   5.2s
  109   0.5697   0.5697    0.211   1.00e-02   5.2s
  110   0.5670   0.5670    0.209   1.00e-02   5.2s ***
  111   0.5675   0.5675    0.209   1.00e-02   5.2s
  112   0.5651   0.5651    0.211   1.00e-02   5.1s
  113   0.5688   0.5688    0.211   1.00e-02   5.3s
  114   0.5653   0.5653    0.209   1.00e-02   5.2s
  115   0.5605   0.5605    0.211   1.00e-02   5.2s
  116   0.5615   0.5615    0.210   1.00e-02   5.2s
  117   0.5573   0.5573    0.209   1.00e-02   5.1s
  118   0.5631   0.5631    0.208   1.00e-02   5.4s ***
  119   0.5532   0.5532    0.210   1.00e-02   5.6s
  120   0.5532   0.5532    0.209   1.00e-02   5.3s
  121   0.5542   0.5542    0.208   1.00e-02   5.1s ***
  122   0.5490   0.5490    0.209   1.00e-02   5.1s
  123   0.5476   0.5476    0.209   1.00e-02   5.0s
  124   0.5437   0.5437    0.209   1.00e-02   5.5s
  125   0.5463   0.5463    0.210   1.00e-02   5.4s
  126   0.5529   0.5529    0.211   1.00e-02   5.2s
  127   0.5423   0.5423    0.210   1.00e-02   5.3s
  128   0.5444   0.5444    0.209   1.00e-02   5.1s
  129   0.5433   0.5433    0.209   1.00e-02   5.1s
  130   0.5431   0.5431    0.208   1.00e-02   5.2s ***
  131   0.5383   0.5383    0.208   1.00e-02   5.4s
  132   0.5370   0.5370    0.210   1.00e-02   5.1s
  133   0.5420   0.5420    0.209   1.00e-02   5.2s
  134   0.5397   0.5397    0.208   1.00e-02   5.0s
  135   0.5354   0.5354    0.208   1.00e-02   5.2s ***
  136   0.5360   0.5360    0.208   1.00e-02   5.2s
  137   0.5363   0.5363    0.207   1.00e-02   5.0s ***
  138   0.5354   0.5354    0.207   1.00e-02   5.2s ***
  139   0.5268   0.5268    0.207   1.00e-02   5.1s ***
  140   0.5312   0.5312    0.209   1.00e-02   5.2s
  141   0.5247   0.5247    0.207   1.00e-02   5.1s
  142   0.5261   0.5261    0.208   1.00e-02   5.1s
  143   0.5274   0.5274    0.208   1.00e-02   5.1s
  144   0.5288   0.5288    0.207   1.00e-02   5.1s
  145   0.5301   0.5301    0.208   1.00e-02   5.2s
  146   0.5182   0.5182    0.208   1.00e-02   5.2s
  147   0.5241   0.5241    0.208   1.00e-02   5.3s
  148   0.5200   0.5200    0.209   1.00e-02   5.2s
  149   0.5220   0.5220    0.207   1.00e-02   5.1s
  150   0.5181   0.5181    0.208   1.00e-02   5.2s
  151   0.5164   0.5164    0.207   1.00e-02   5.2s
  152   0.5182   0.5182    0.208   1.00e-02   5.2s
  153   0.5135   0.5135    0.207   1.00e-03   5.0s
  154   0.5091   0.5091    0.207   1.00e-03   5.1s
  155   0.5149   0.5149    0.207   1.00e-03   5.1s ***
  156   0.5104   0.5104    0.207   1.00e-03   5.2s
  157   0.5094   0.5094    0.207   1.00e-03   5.2s
  158   0.5078   0.5078    0.207   1.00e-03   5.0s
  159   0.5059   0.5059    0.207   1.00e-03   5.0s
  160   0.5058   0.5058    0.207   1.00e-03   5.2s
  161   0.5052   0.5052    0.207   1.00e-03   5.2s
  162   0.5015   0.5015    0.206   1.00e-03   5.1s ***
  163   0.5126   0.5126    0.207   1.00e-03   5.1s
  164   0.5079   0.5079    0.206   1.00e-03   5.0s
  165   0.5058   0.5058    0.208   1.00e-03   5.0s
  166   0.5018   0.5018    0.207   1.00e-03   5.1s
  167   0.5056   0.5056    0.207   1.00e-03   5.0s
  168   0.5032   0.5032    0.207   1.00e-03   5.1s
  169   0.5098   0.5098    0.207   1.00e-03   5.0s
  170   0.5059   0.5059    0.206   1.00e-03   5.0s
  171   0.5020   0.5020    0.206   1.00e-03   5.1s ***
  172   0.5005   0.5005    0.206   1.00e-03   5.1s ***
  173   0.5104   0.5104    0.206   1.00e-03   5.0s
  174   0.5037   0.5037    0.206   1.00e-03   5.1s
  175   0.5077   0.5077    0.207   1.00e-03   5.0s
  176   0.5125   0.5125    0.207   1.00e-03   5.0s
  177   0.5100   0.5100    0.207   1.00e-03   5.1s
  178   0.5040   0.5040    0.207   1.00e-03   5.0s
  179   0.5060   0.5060    0.207   1.00e-03   5.1s
  180   0.5068   0.5068    0.206   1.00e-03   5.0s
  181   0.5064   0.5064    0.207   1.00e-03   4.9s
  182   0.5044   0.5044    0.207   1.00e-03   5.0s
  183   0.5021   0.5021    0.207   1.00e-03   5.1s
  184   0.5002   0.5002    0.207   1.00e-03   5.2s
  185   0.5055   0.5055    0.206   1.00e-03   5.1s
  186   0.5048   0.5048    0.207   1.00e-03   5.0s
  187   0.4990   0.4990    0.206   1.00e-03   5.0s
  188   0.5000   0.5000    0.207   1.00e-03   5.0s
  189   0.5016   0.5016    0.207   1.00e-03   5.1s
  190   0.4997   0.4997    0.207   1.00e-03   5.0s
  191   0.5051   0.5051    0.207   1.00e-03   5.0s
  192   0.5027   0.5027    0.207   1.00e-03   5.0s
  193   0.5027   0.5027    0.207   1.00e-03   5.0s
  194   0.5058   0.5058    0.207   1.00e-03   5.0s
  195   0.5015   0.5015    0.207   1.00e-03   5.0s
  196   0.5049   0.5049    0.206   1.00e-03   5.1s
  197   0.5006   0.5006    0.207   1.00e-03   5.0s
  198   0.4970   0.4970    0.206   1.00e-03   5.1s
  199   0.5007   0.5007    0.206   1.00e-03   5.1s
  200   0.5045   0.5045    0.207   1.00e-03   5.1s
  201   0.4999   0.4999    0.206   1.00e-03   5.0s
  202   0.5008   0.5008    0.206   1.00e-03   5.1s ***
  203   0.5019   0.5019    0.207   1.00e-03   4.9s
  204   0.5011   0.5011    0.207   1.00e-03   5.1s
