======================================================================
LEAD 1: L1.4_linderman_withinday
  Preset: linderman
  Data: /mnt/home/vincent.wilmet/brain2speech/data/sentences_paper_256d.h5 (256D)
  Model: hidden=512, layers=5, BiGRU
  Stacking: kernel=14 (280ms), stride=4 (80ms)
  Day-specific: 256→256 softsign
  Optimizer: sgd lr=0.025 momentum=0.9
  Noise: white=1.0, offset=0.2
  Batch: 64, Dropout: 0.4
  Post-RNN head: dim=256
  Speckled mask: p=0.3
  Split: within-day
  Seed: 42
======================================================================
  Loading 2000/8780 (8.2s)...
  Loading 4000/8780 (14.2s)...
  Loading 6000/8780 (20.1s)...
  Loading 8000/8780 (25.9s)...
Loaded 8780 trials (28.2s) — raw 256D, avg 315 frames

Split: within-day (40/day test, 10% val)
Trials: 6942 train, 878 val, 960 test
Feature dim: 256
Avg raw frames: 315

Model: EnhancedGRU (BiGRU), 25.8M params
  Stacked input: 3584D → 512D
  RNN output: 1024D
  Day-specific: 24 sessions (24 train, 0 shared)

Training: 925 epochs, 108 batches/epoch
Scheduler: linear, warmup=5

Epoch     Loss      CTC   ValPER         LR   Time
  111   1.4767   1.4767    0.354   2.21e-02   5.3s
  112   1.4620   1.4620    0.354   2.21e-02   5.5s
  113   1.4659   1.4659    0.353   2.21e-02   5.4s
  114   1.4702   1.4702    0.354   2.21e-02   5.5s
  115   1.4599   1.4599    0.352   2.20e-02   5.5s
  116   1.4500   1.4500    0.349   2.20e-02   5.4s ***
  117   1.4419   1.4419    0.344   2.20e-02   5.6s ***
  118   1.4460   1.4460    0.347   2.19e-02   5.4s
  119   1.4501   1.4501    0.358   2.19e-02   5.6s
  120   1.4590   1.4590    0.349   2.19e-02   5.5s
  121   1.4307   1.4307    0.345   2.19e-02   5.7s
  122   1.4437   1.4437    0.342   2.18e-02   5.4s ***
  123   1.4344   1.4344    0.342   2.18e-02   5.3s
  124   1.4306   1.4306    0.338   2.18e-02   5.5s ***
  125   1.4266   1.4266    0.347   2.18e-02   5.4s
  126   1.4116   1.4116    0.341   2.17e-02   5.3s
  127   1.4261   1.4261    0.341   2.17e-02   5.4s
  128   1.4092   1.4092    0.339   2.17e-02   5.4s
  129   1.4088   1.4088    0.338   2.17e-02   5.3s ***
  130   1.4191   1.4191    0.348   2.16e-02   5.4s
  131   1.4097   1.4097    0.340   2.16e-02   5.4s
  132   1.4125   1.4125    0.342   2.16e-02   5.5s
  133   1.4142   1.4142    0.336   2.15e-02   5.5s ***
  134   1.4054   1.4054    0.339   2.15e-02   5.5s
  135   1.3971   1.3971    0.335   2.15e-02   5.4s ***
  136   1.4117   1.4117    0.333   2.15e-02   5.6s ***
  137   1.4017   1.4017    0.333   2.14e-02   5.4s ***
  138   1.3923   1.3923    0.333   2.14e-02   5.4s
  139   1.3883   1.3883    0.330   2.14e-02   5.6s ***
  140   1.3784   1.3784    0.328   2.14e-02   5.4s ***
  141   1.3735   1.3735    0.327   2.13e-02   5.9s ***
  142   1.3760   1.3760    0.328   2.13e-02   5.4s
  143   1.3693   1.3693    0.328   2.13e-02   5.4s
  144   1.3622   1.3622    0.326   2.12e-02   5.6s ***
  145   1.3629   1.3629    0.328   2.12e-02   5.6s
  146   1.3618   1.3618    0.328   2.12e-02   5.5s
  147   1.3528   1.3528    0.326   2.12e-02   5.6s ***
  148   1.3775   1.3775    0.328   2.11e-02   5.5s
  149   1.3749   1.3749    0.323   2.11e-02   5.7s ***
  150   1.3641   1.3641    0.332   2.11e-02   5.3s
  151   1.3721   1.3721    0.327   2.11e-02   5.4s
  152   1.3574   1.3574    0.330   2.10e-02   5.5s
  153   1.3556   1.3556    0.326   2.10e-02   5.3s
  154   1.3520   1.3520    0.321   2.10e-02   5.4s ***
  155   1.3396   1.3396    0.321   2.10e-02   5.8s
  156   1.3444   1.3444    0.324   2.09e-02   5.5s
  157   1.3479   1.3479    0.325   2.09e-02   5.5s
  158   1.3414   1.3414    0.323   2.09e-02   5.4s
  159   1.3508   1.3508    0.319   2.08e-02   5.4s ***
  160   1.3436   1.3436    0.321   2.08e-02   5.4s
  161   1.3263   1.3263    0.320   2.08e-02   5.5s
  162   1.3238   1.3238    0.318   2.08e-02   6.1s ***
  163   1.3276   1.3276    0.319   2.07e-02   5.6s
  164   1.3279   1.3279    0.321   2.07e-02   5.5s
  165   1.3310   1.3310    0.318   2.07e-02   5.5s ***
  166   1.3393   1.3393    0.318   2.07e-02   5.4s ***
  167   1.3181   1.3181    0.311   2.06e-02   5.5s ***
  168   1.3165   1.3165    0.313   2.06e-02   5.6s
  169   1.3140   1.3140    0.312   2.06e-02   5.6s
  170   1.3132   1.3132    0.318   2.05e-02   5.7s
  171   1.3469   1.3469    0.319   2.05e-02   5.6s
  172   1.3201   1.3201    0.317   2.05e-02   5.4s
  173   1.3037   1.3037    0.311   2.05e-02   5.6s
  174   1.2944   1.2944    0.314   2.04e-02   5.5s
  175   1.2934   1.2934    0.313   2.04e-02   5.6s
  176   1.2889   1.2889    0.312   2.04e-02   5.4s
  177   1.2931   1.2931    0.310   2.04e-02   5.6s ***
  178   1.2834   1.2834    0.310   2.03e-02   5.5s
  179   1.2810   1.2810    0.306   2.03e-02   5.4s ***
  180   1.2900   1.2900    0.309   2.03e-02   5.5s
  181   1.2837   1.2837    0.310   2.02e-02   5.8s
  182   1.2784   1.2784    0.306   2.02e-02   5.7s ***
  183   1.2730   1.2730    0.304   2.02e-02   5.8s ***
  184   1.2685   1.2685    0.306   2.02e-02   5.4s
  185   1.2708   1.2708    0.309   2.01e-02   5.5s
  186   1.2666   1.2666    0.305   2.01e-02   5.4s
  187   1.2551   1.2551    0.304   2.01e-02   5.4s ***
  188   1.2518   1.2518    0.305   2.01e-02   5.6s
  189   1.2499   1.2499    0.302   2.00e-02   5.5s ***
  190   1.2444   1.2444    0.301   2.00e-02   5.5s ***
  191   1.2475   1.2475    0.304   2.00e-02   5.4s
