======================================================================
LEAD 1: L1.5h_cibr_cosine_20k
  Preset: cibr
  Data: /mnt/home/vincent.wilmet/brain2speech/data/sentences_paper_256d.h5 (256D)
  Model: hidden=1024, layers=5, BiGRU
  Stacking: kernel=32 (640ms), stride=4 (80ms)
  Day-specific: 256→256 softsign
  Optimizer: sgd lr=0.1 momentum=0.9
  Noise: white=0.8, offset=0.2
  Batch: 128, Dropout: 0.4
  Orthogonal init: enabled
  Split: within-day
  Seed: 42
======================================================================
  Loading 2000/8780 (8.0s)...
  Loading 4000/8780 (14.1s)...
  Loading 6000/8780 (19.9s)...
  Loading 8000/8780 (25.7s)...
Loaded 8780 trials (28.0s) — raw 256D, avg 315 frames

Split: within-day (40/day test, 10% val)
Trials: 6942 train, 878 val, 960 test
Feature dim: 256
Avg raw frames: 315

Model: EnhancedGRU (BiGRU), 98.3M params
  Stacked input: 8192D → 1024D
  RNN output: 2048D
  Day-specific: 24 sessions (24 train, 0 shared)

Training: 370 epochs, 54 batches/epoch
Scheduler: cosine

Epoch     Loss      CTC   ValPER         LR   Time
   87   0.6201   0.6201    0.218   8.70e-02   4.9s
   88   0.6190   0.6190    0.220   8.67e-02   5.0s
   89   0.6123   0.6123    0.218   8.64e-02   5.0s ***
   90   0.6008   0.6008    0.215   8.61e-02   5.1s ***
   91   0.5888   0.5888    0.214   8.58e-02   5.1s ***
   92   0.5850   0.5850    0.216   8.55e-02   5.1s
   93   0.5761   0.5761    0.214   8.52e-02   5.1s ***
   94   0.5651   0.5651    0.214   8.49e-02   5.0s ***
   95   0.5648   0.5648    0.212   8.46e-02   5.1s ***
   96   0.5627   0.5627    0.212   8.43e-02   5.1s ***
   97   0.5515   0.5515    0.215   8.40e-02   5.0s
   98   0.5434   0.5434    0.211   8.37e-02   4.9s ***
   99   0.5375   0.5375    0.213   8.34e-02   5.0s
  100   0.5286   0.5286    0.212   8.30e-02   5.0s
  101   0.5217   0.5217    0.211   8.27e-02   5.0s
  102   0.5104   0.5104    0.208   8.24e-02   5.1s ***
  103   0.5177   0.5177    0.211   8.21e-02   5.0s
  104   0.5096   0.5096    0.213   8.17e-02   5.0s
  105   0.5020   0.5020    0.207   8.14e-02   5.0s ***
  106   0.4998   0.4998    0.209   8.11e-02   5.0s
  107   0.4947   0.4947    0.206   8.07e-02   5.1s ***
  108   0.4804   0.4804    0.206   8.04e-02   5.2s
  109   0.4834   0.4834    0.208   8.01e-02   5.0s
  110   0.4738   0.4738    0.209   7.97e-02   5.1s
  111   0.4703   0.4703    0.210   7.94e-02   5.0s
  112   0.4692   0.4692    0.208   7.90e-02   5.1s
  113   0.4596   0.4596    0.209   7.87e-02   5.0s
  114   0.4502   0.4502    0.211   7.83e-02   5.1s
  115   0.4502   0.4502    0.206   7.80e-02   5.2s
  116   0.4462   0.4462    0.205   7.76e-02   5.1s ***
  117   0.4436   0.4436    0.207   7.73e-02   5.0s
  118   0.4420   0.4420    0.206   7.69e-02   5.1s
  119   0.4373   0.4373    0.204   7.66e-02   5.0s ***
  120   0.4380   0.4380    0.205   7.62e-02   5.1s
  121   0.4294   0.4294    0.204   7.59e-02   5.0s ***
  122   0.4285   0.4285    0.204   7.55e-02   5.0s
  123   0.4162   0.4162    0.205   7.51e-02   5.0s
  124   0.4201   0.4201    0.204   7.48e-02   5.0s
  125   0.4070   0.4070    0.207   7.44e-02   5.0s
  126   0.4031   0.4031    0.204   7.40e-02   5.1s
  127   0.4006   0.4006    0.208   7.36e-02   5.1s
  128   0.3940   0.3940    0.203   7.33e-02   5.0s ***
  129   0.3880   0.3880    0.203   7.29e-02   5.2s
  130   0.3812   0.3812    0.204   7.25e-02   5.1s
  131   0.3778   0.3778    0.201   7.21e-02   5.1s ***
  132   0.3834   0.3834    0.205   7.17e-02   5.0s
  133   0.3704   0.3704    0.204   7.14e-02   5.2s
  134   0.3700   0.3700    0.203   7.10e-02   5.0s
  135   0.3656   0.3656    0.204   7.06e-02   5.0s
  136   0.3557   0.3557    0.204   7.02e-02   5.0s
  137   0.3511   0.3511    0.200   6.98e-02   5.1s ***
  138   0.3551   0.3551    0.203   6.94e-02   5.0s
  139   0.3517   0.3517    0.201   6.90e-02   5.0s
  140   0.3471   0.3471    0.201   6.86e-02   5.0s
  141   0.3422   0.3422    0.200   6.82e-02   5.0s ***
  142   0.3412   0.3412    0.201   6.79e-02   5.0s
  143   0.3353   0.3353    0.202   6.75e-02   4.9s
  144   0.3320   0.3320    0.204   6.71e-02   5.1s
  145   0.3323   0.3323    0.201   6.67e-02   5.1s
  146   0.3265   0.3265    0.201   6.63e-02   5.0s
  147   0.3228   0.3228    0.200   6.59e-02   5.1s
  148   0.3144   0.3144    0.204   6.55e-02   4.9s
  149   0.3159   0.3159    0.206   6.50e-02   5.0s
  150   0.3115   0.3115    0.201   6.46e-02   5.0s
  151   0.3153   0.3153    0.201   6.42e-02   5.1s
  152   0.3133   0.3133    0.203   6.38e-02   5.0s
  153   0.3075   0.3075    0.202   6.34e-02   5.0s
  154   0.3055   0.3055    0.201   6.30e-02   5.0s
  155   0.2967   0.2967    0.204   6.26e-02   4.9s
  156   0.3017   0.3017    0.200   6.22e-02   5.0s
  157   0.2937   0.2937    0.200   6.18e-02   4.9s
  158   0.2891   0.2891    0.200   6.14e-02   5.1s
  159   0.2921   0.2921    0.199   6.09e-02   4.9s ***
  160   0.2887   0.2887    0.200   6.05e-02   4.9s
  161   0.2867   0.2867    0.196   6.01e-02   5.1s ***
  162   0.2837   0.2837    0.198   5.97e-02   4.9s
  163   0.2753   0.2753    0.198   5.93e-02   5.0s
  164   0.2751   0.2751    0.199   5.89e-02   5.0s
  165   0.2772   0.2772    0.201   5.85e-02   5.1s
  166   0.2747   0.2747    0.199   5.80e-02   5.0s
  167   0.2682   0.2682    0.203   5.76e-02   5.1s
  168   0.2650   0.2650    0.199   5.72e-02   5.2s
  169   0.2631   0.2631    0.201   5.68e-02   5.0s
  170   0.2569   0.2569    0.197   5.64e-02   4.9s
  171   0.2546   0.2546    0.198   5.59e-02   5.1s
  172   0.2571   0.2571    0.197   5.55e-02   5.0s
  173   0.2525   0.2525    0.199   5.51e-02   5.0s
  174   0.2538   0.2538    0.201   5.47e-02   5.2s
  175   0.2484   0.2484    0.201   5.42e-02   5.0s
  176   0.2480   0.2480    0.200   5.38e-02   5.2s
  177   0.2415   0.2415    0.197   5.34e-02   5.1s
  178   0.2406   0.2406    0.199   5.30e-02   5.2s
  179   0.2406   0.2406    0.199   5.25e-02   5.0s
  180   0.2391   0.2391    0.199   5.21e-02   5.0s
  181   0.2371   0.2371    0.200   5.17e-02   5.1s
  182   0.2381   0.2381    0.200   5.13e-02   5.0s
  183   0.2373   0.2373    0.199   5.08e-02   5.0s
  184   0.2321   0.2321    0.196   5.04e-02   5.1s ***
  185   0.2316   0.2316    0.199   5.00e-02   5.0s
  186   0.2320   0.2320    0.197   4.96e-02   5.0s
  187   0.2264   0.2264    0.199   4.92e-02   5.1s
  188   0.2261   0.2261    0.198   4.87e-02   5.0s
  189   0.2211   0.2211    0.198   4.83e-02   4.9s
  190   0.2176   0.2176    0.197   4.79e-02   5.0s
  191   0.2151   0.2151    0.202   4.75e-02   5.0s
  192   0.2159   0.2159    0.198   4.70e-02   5.0s
  193   0.2176   0.2176    0.199   4.66e-02   4.9s
  194   0.2164   0.2164    0.199   4.62e-02   5.0s
  195   0.2173   0.2173    0.198   4.58e-02   4.9s
  196   0.2094   0.2094    0.197   4.53e-02   4.9s
  197   0.2086   0.2086    0.198   4.49e-02   5.0s
  198   0.2060   0.2060    0.201   4.45e-02   5.0s
  199   0.2057   0.2057    0.198   4.41e-02   5.0s
  200   0.2027   0.2027    0.196   4.36e-02   5.1s
  201   0.2037   0.2037    0.197   4.32e-02   5.1s
  202   0.1992   0.1992    0.197   4.28e-02   5.0s
  203   0.2059   0.2059    0.197   4.24e-02   5.1s
  204   0.1950   0.1950    0.196   4.20e-02   5.1s
  205   0.1950   0.1950    0.197   4.16e-02   5.0s
  206   0.1988   0.1988    0.198   4.11e-02   5.0s
  207   0.1933   0.1933    0.197   4.07e-02   4.9s
  208   0.1896   0.1896    0.196   4.03e-02   5.0s ***
  209   0.1880   0.1880    0.197   3.99e-02   4.8s
  210   0.1894   0.1894    0.198   3.95e-02   4.9s
  211   0.1898   0.1898    0.198   3.91e-02   5.0s
  212   0.1887   0.1887    0.198   3.86e-02   4.8s
  213   0.1862   0.1862    0.197   3.82e-02   4.9s
  214   0.1848   0.1848    0.198   3.78e-02   5.0s
  215   0.1819   0.1819    0.198   3.74e-02   4.9s
  216   0.1849   0.1849    0.198   3.70e-02   5.0s
  217   0.1780   0.1780    0.195   3.66e-02   4.9s ***
  218   0.1776   0.1776    0.196   3.62e-02   5.1s
