======================================================================
LEAD 1: L1.5i_cibr_layers3
  Preset: cibr
  Data: /mnt/home/vincent.wilmet/brain2speech/data/sentences_paper_256d.h5 (256D)
  Model: hidden=1024, layers=3, BiGRU
  Stacking: kernel=32 (640ms), stride=4 (80ms)
  Day-specific: 256→256 softsign
  Optimizer: sgd lr=0.1 momentum=0.9
  Noise: white=0.8, offset=0.2
  Batch: 128, Dropout: 0.4
  Orthogonal init: enabled
  Split: within-day
  Seed: 42
======================================================================
  Loading 2000/8780 (7.9s)...
  Loading 4000/8780 (13.8s)...
  Loading 6000/8780 (19.6s)...
  Loading 8000/8780 (25.3s)...
Loaded 8780 trials (27.6s) — raw 256D, avg 315 frames

Split: within-day (40/day test, 10% val)
Trials: 6942 train, 878 val, 960 test
Feature dim: 256
Avg raw frames: 315

Model: EnhancedGRU (BiGRU), 60.5M params
  Stacked input: 8192D → 1024D
  RNN output: 2048D
  Day-specific: 24 sessions (24 train, 0 shared)

Training: 1851 epochs, 54 batches/epoch
Scheduler: step

Epoch     Loss      CTC   ValPER         LR   Time
   88   0.6033   0.6033    0.218   1.00e-02   3.6s
   89   0.6039   0.6039    0.218   1.00e-02   3.5s
   90   0.5966   0.5966    0.218   1.00e-02   3.5s
   91   0.5982   0.5982    0.219   1.00e-02   3.7s
   92   0.5987   0.5987    0.217   1.00e-02   3.7s
   93   0.5921   0.5921    0.217   1.00e-02   3.8s ***
   94   0.5923   0.5923    0.217   1.00e-02   3.7s
   95   0.5937   0.5937    0.217   1.00e-02   3.7s
   96   0.5927   0.5927    0.217   1.00e-02   3.8s
   97   0.5892   0.5892    0.218   1.00e-02   3.7s
   98   0.5818   0.5818    0.217   1.00e-02   3.7s
   99   0.5869   0.5869    0.219   1.00e-02   3.7s
  100   0.5822   0.5822    0.217   1.00e-02   3.7s
  101   0.5792   0.5792    0.217   1.00e-02   3.6s
  102   0.5782   0.5782    0.216   1.00e-02   3.6s ***
  103   0.5807   0.5807    0.216   1.00e-02   3.7s ***
  104   0.5777   0.5777    0.216   1.00e-02   3.7s
  105   0.5760   0.5760    0.216   1.00e-02   3.6s ***
  106   0.5695   0.5695    0.214   1.00e-02   3.6s ***
  107   0.5706   0.5706    0.215   1.00e-02   3.6s
  108   0.5679   0.5679    0.216   1.00e-02   3.7s
  109   0.5702   0.5702    0.216   1.00e-02   3.6s
  110   0.5736   0.5736    0.215   1.00e-02   3.7s
  111   0.5615   0.5615    0.216   1.00e-02   3.6s
  112   0.5634   0.5634    0.215   1.00e-02   3.7s
  113   0.5725   0.5725    0.215   1.00e-02   3.7s
  114   0.5572   0.5572    0.214   1.00e-02   3.7s
  115   0.5616   0.5616    0.214   1.00e-02   3.7s
  116   0.5582   0.5582    0.214   1.00e-02   3.7s ***
  117   0.5647   0.5647    0.215   1.00e-02   3.7s
  118   0.5542   0.5542    0.215   1.00e-02   3.7s
  119   0.5543   0.5543    0.214   1.00e-02   3.7s ***
  120   0.5559   0.5559    0.215   1.00e-02   3.7s
  121   0.5597   0.5597    0.214   1.00e-02   3.8s ***
  122   0.5509   0.5509    0.217   1.00e-02   3.7s
  123   0.5466   0.5466    0.214   1.00e-02   3.7s
  124   0.5539   0.5539    0.214   1.00e-02   3.7s
  125   0.5431   0.5431    0.213   1.00e-02   3.8s ***
  126   0.5497   0.5497    0.213   1.00e-02   3.8s
  127   0.5497   0.5497    0.214   1.00e-02   3.7s
  128   0.5385   0.5385    0.213   1.00e-02   3.7s
