======================================================================
LEAD 1: L1.7b_seed789
  Preset: cibr
  Data: /mnt/home/vincent.wilmet/brain2speech/data/sentences_paper_256d.h5 (256D)
  Model: hidden=1024, layers=5, BiGRU
  Stacking: kernel=32 (640ms), stride=4 (80ms)
  Day-specific: 256→256 softsign
  Optimizer: sgd lr=0.1 momentum=0.9
  Noise: white=0.8, offset=0.2
  Batch: 128, Dropout: 0.4
  Orthogonal init: enabled
  Split: within-day
  Seed: 789
======================================================================
  Loading 2000/8780 (8.1s)...
  Loading 4000/8780 (14.0s)...
  Loading 6000/8780 (19.8s)...
  Loading 8000/8780 (25.7s)...
Loaded 8780 trials (28.1s) — raw 256D, avg 315 frames

Split: within-day (40/day test, 10% val)
Trials: 6942 train, 878 val, 960 test
Feature dim: 256
Avg raw frames: 315

Model: EnhancedGRU (BiGRU), 98.3M params
  Stacked input: 8192D → 1024D
  RNN output: 2048D
  Day-specific: 24 sessions (24 train, 0 shared)

Training: 1851 epochs, 54 batches/epoch
Scheduler: step, warmup=5

Epoch     Loss      CTC   ValPER         LR   Time
-------------------------------------------------------
    1   6.5586   6.5586    1.000   2.08e-02   6.5s ***
    2   7.7468   7.7468    0.898   4.06e-02   5.0s ***
    3   3.2882   3.2882    0.842   6.04e-02   4.9s ***
    4   3.1431   3.1431    0.806   8.02e-02   5.0s ***
    5   3.0085   3.0085    0.759   1.00e-01   4.8s ***
    6   2.8748   2.8748    0.723   1.00e-01   5.1s ***
    7   2.7072   2.7072    0.668   1.00e-01   5.0s ***
    8   2.5560   2.5560    0.627   1.00e-01   5.0s ***
    9   2.4088   2.4088    0.582   1.00e-01   5.0s ***
   10   2.2780   2.2780    0.542   1.00e-01   4.9s ***
   11   2.1666   2.1666    0.508   1.00e-01   5.3s ***
   12   2.0718   2.0718    0.485   1.00e-01   4.9s ***
   13   1.9794   1.9794    0.470   1.00e-01   5.1s ***
   14   1.9133   1.9133    0.451   1.00e-01   5.2s ***
   15   1.8462   1.8462    0.437   1.00e-01   5.0s ***
   16   1.7869   1.7869    0.421   1.00e-01   5.1s ***
   17   1.7325   1.7325    0.409   1.00e-01   5.3s ***
   18   1.6809   1.6809    0.397   1.00e-01   5.0s ***
   19   1.6383   1.6383    0.390   1.00e-01   5.0s ***
   20   1.6075   1.6075    0.378   1.00e-01   4.9s ***
   21   1.5698   1.5698    0.371   1.00e-01   5.0s ***
   22   1.5287   1.5287    0.359   1.00e-01   5.1s ***
   23   1.4968   1.4968    0.351   1.00e-01   5.0s ***
   24   1.4675   1.4675    0.347   1.00e-01   5.0s ***
   25   1.4350   1.4350    0.341   1.00e-01   5.0s ***
   26   1.4137   1.4137    0.331   1.00e-01   4.9s ***
   27   1.3798   1.3798    0.331   1.00e-01   5.0s
   28   1.3610   1.3610    0.325   1.00e-01   4.8s ***
   29   1.3375   1.3375    0.320   1.00e-01   4.9s ***
   30   1.3125   1.3125    0.317   1.00e-01   5.0s ***
   31   1.2914   1.2914    0.312   1.00e-01   5.0s ***
   32   1.2652   1.2652    0.303   1.00e-01   5.0s ***
   33   1.2547   1.2547    0.302   1.00e-01   4.9s ***
   34   1.2267   1.2267    0.297   1.00e-01   4.9s ***
   35   1.2069   1.2069    0.292   1.00e-01   5.0s ***
   36   1.1940   1.1940    0.295   1.00e-01   4.9s
   37   1.1810   1.1810    0.288   1.00e-01   4.9s ***
   38   1.1667   1.1667    0.288   1.00e-01   4.9s ***
   39   1.1500   1.1500    0.281   1.00e-01   4.9s ***
   40   1.1287   1.1287    0.282   1.00e-01   4.9s
   41   1.1087   1.1087    0.275   1.00e-01   4.8s ***
   42   1.0896   1.0896    0.276   1.00e-01   4.9s
   43   1.0799   1.0799    0.279   1.00e-01   5.0s
   44   1.0599   1.0599    0.272   1.00e-01   5.1s ***
   45   1.0525   1.0525    0.268   1.00e-01   4.9s ***
   46   1.0377   1.0377    0.265   1.00e-01   5.1s ***
   47   1.0261   1.0261    0.268   1.00e-01   5.0s
   48   1.0163   1.0163    0.262   1.00e-01   4.9s ***
   49   0.9989   0.9989    0.260   1.00e-01   5.0s ***
   50   0.9983   0.9983    0.259   1.00e-01   4.9s ***
   51   0.9783   0.9783    0.259   1.00e-01   4.9s
   52   0.9663   0.9663    0.255   1.00e-01   5.1s ***
   53   0.9582   0.9582    0.253   1.00e-01   5.0s ***
   54   0.9425   0.9425    0.253   1.00e-01   5.0s ***
   55   0.9407   0.9407    0.253   1.00e-01   5.1s
   56   0.9234   0.9234    0.253   1.00e-01   5.1s
   57   0.9128   0.9128    0.252   1.00e-01   5.1s ***
   58   0.8986   0.8986    0.245   1.00e-01   5.2s ***
   59   0.8956   0.8956    0.249   1.00e-01   5.3s
   60   0.8760   0.8760    0.241   1.00e-01   5.3s ***
   61   0.8652   0.8652    0.242   1.00e-01   5.2s
   62   0.8545   0.8545    0.244   1.00e-01   5.3s
   63   0.8509   0.8509    0.242   1.00e-01   5.3s
   64   0.8451   0.8451    0.241   1.00e-01   5.2s ***
   65   0.8331   0.8331    0.240   1.00e-01   5.3s ***
   66   0.8236   0.8236    0.236   1.00e-01   5.2s ***
   67   0.8151   0.8151    0.237   1.00e-01   5.1s
   68   0.8022   0.8022    0.232   1.00e-01   5.2s ***
   69   0.7887   0.7887    0.234   1.00e-01   5.3s
   70   0.7849   0.7849    0.237   1.00e-01   5.2s
   71   0.7813   0.7813    0.235   1.00e-01   5.3s
   72   0.7728   0.7728    0.234   1.00e-01   5.1s
   73   0.7595   0.7595    0.229   1.00e-01   5.2s ***
   74   0.7606   0.7606    0.230   1.00e-01   5.1s
   75   0.7377   0.7377    0.226   1.00e-01   5.1s ***
   76   0.7396   0.7396    0.225   1.00e-01   5.4s ***
   77   0.7259   0.7259    0.228   1.00e-01   5.3s
   78   0.7228   0.7228    0.226   1.00e-01   5.3s
   79   0.7162   0.7162    0.228   1.00e-02   5.3s
   80   0.6702   0.6702    0.217   1.00e-02   5.2s ***
   81   0.6447   0.6447    0.217   1.00e-02   5.1s ***
   82   0.6394   0.6394    0.218   1.00e-02   5.2s
   83   0.6346   0.6346    0.215   1.00e-02   5.1s ***
   84   0.6284   0.6284    0.215   1.00e-02   5.0s ***
   85   0.6260   0.6260    0.216   1.00e-02   5.1s
