======================================================================
LEAD 1: L1.7_seed123
  Preset: cibr
  Data: /mnt/home/vincent.wilmet/brain2speech/data/sentences_paper_256d.h5 (256D)
  Model: hidden=1024, layers=5, BiGRU
  Stacking: kernel=32 (640ms), stride=4 (80ms)
  Day-specific: 256→256 softsign
  Optimizer: sgd lr=0.1 momentum=0.9
  Noise: white=0.8, offset=0.2
  Batch: 128, Dropout: 0.4
  Orthogonal init: enabled
  Split: within-day
  Seed: 123
======================================================================
  Loading 2000/8780 (7.9s)...
  Loading 4000/8780 (13.9s)...
  Loading 6000/8780 (19.6s)...
  Loading 8000/8780 (25.5s)...
Loaded 8780 trials (27.8s) — raw 256D, avg 315 frames

Split: within-day (40/day test, 10% val)
Trials: 6942 train, 878 val, 960 test
Feature dim: 256
Avg raw frames: 315

Model: EnhancedGRU (BiGRU), 98.3M params
  Stacked input: 8192D → 1024D
  RNN output: 2048D
  Day-specific: 24 sessions (24 train, 0 shared)

Training: 1851 epochs, 54 batches/epoch
Scheduler: step, warmup=5

Epoch     Loss      CTC   ValPER         LR   Time
   87   0.6373   0.6373    0.224   1.00e-02   5.0s
   88   0.6347   0.6347    0.222   1.00e-02   5.1s ***
   89   0.6371   0.6371    0.223   1.00e-02   4.9s
   90   0.6314   0.6314    0.224   1.00e-02   5.0s
   91   0.6272   0.6272    0.223   1.00e-02   5.0s
   92   0.6290   0.6290    0.222   1.00e-02   5.0s ***
   93   0.6259   0.6259    0.221   1.00e-02   5.1s ***
   94   0.6216   0.6216    0.222   1.00e-02   5.1s
   95   0.6154   0.6154    0.223   1.00e-02   5.1s
   96   0.6147   0.6147    0.222   1.00e-02   5.0s
   97   0.6185   0.6185    0.222   1.00e-02   5.0s
   98   0.6131   0.6131    0.220   1.00e-02   4.9s ***
   99   0.6065   0.6065    0.221   1.00e-02   5.0s
  100   0.6055   0.6055    0.222   1.00e-02   5.2s
  101   0.6074   0.6074    0.222   1.00e-02   5.1s
  102   0.6037   0.6037    0.222   1.00e-02   5.1s
  103   0.6045   0.6045    0.222   1.00e-02   5.1s
  104   0.5991   0.5991    0.221   1.00e-02   5.1s
  105   0.5961   0.5961    0.220   1.00e-02   5.0s ***
  106   0.5987   0.5987    0.221   1.00e-02   5.1s
  107   0.5961   0.5961    0.221   1.00e-02   5.1s
  108   0.5958   0.5958    0.221   1.00e-02   5.1s
  109   0.5958   0.5958    0.220   1.00e-02   5.1s
  110   0.5941   0.5941    0.220   1.00e-02   5.0s ***
  111   0.5926   0.5926    0.219   1.00e-02   5.1s ***
  112   0.5857   0.5857    0.217   1.00e-02   5.0s ***
  113   0.5859   0.5859    0.219   1.00e-02   4.9s
  114   0.5868   0.5868    0.219   1.00e-02   5.0s
  115   0.5795   0.5795    0.220   1.00e-02   5.0s
  116   0.5812   0.5812    0.219   1.00e-02   5.0s
  117   0.5800   0.5800    0.219   1.00e-02   5.1s
  118   0.5761   0.5761    0.218   1.00e-02   5.0s
  119   0.5808   0.5808    0.220   1.00e-02   5.0s
  120   0.5784   0.5784    0.219   1.00e-02   4.9s
  121   0.5772   0.5772    0.219   1.00e-02   5.1s
  122   0.5711   0.5711    0.219   1.00e-02   5.0s
  123   0.5693   0.5693    0.221   1.00e-02   5.0s
  124   0.5701   0.5701    0.219   1.00e-02   5.0s
  125   0.5696   0.5696    0.219   1.00e-02   5.0s
  126   0.5675   0.5675    0.220   1.00e-02   5.1s
  127   0.5650   0.5650    0.219   1.00e-02   5.1s
  128   0.5668   0.5668    0.218   1.00e-02   5.0s
  129   0.5679   0.5679    0.219   1.00e-02   5.0s
  130   0.5630   0.5630    0.219   1.00e-02   5.0s
  131   0.5641   0.5641    0.218   1.00e-02   5.0s
  132   0.5600   0.5600    0.219   1.00e-02   5.0s
  133   0.5576   0.5576    0.219   1.00e-02   5.0s
  134   0.5563   0.5563    0.218   1.00e-02   5.0s
  135   0.5590   0.5590    0.217   1.00e-02   5.0s ***
  136   0.5555   0.5555    0.219   1.00e-02   5.0s
  137   0.5510   0.5510    0.216   1.00e-02   5.0s ***
  138   0.5558   0.5558    0.218   1.00e-02   5.0s
  139   0.5516   0.5516    0.218   1.00e-02   5.1s
  140   0.5512   0.5512    0.215   1.00e-02   4.9s ***
  141   0.5528   0.5528    0.217   1.00e-02   5.0s
  142   0.5470   0.5470    0.217   1.00e-02   5.1s
  143   0.5492   0.5492    0.215   1.00e-02   4.9s ***
  144   0.5442   0.5442    0.216   1.00e-02   5.0s
  145   0.5432   0.5432    0.217   1.00e-02   5.0s
  146   0.5404   0.5404    0.218   1.00e-02   5.0s
  147   0.5413   0.5413    0.218   1.00e-02   4.9s
  148   0.5380   0.5380    0.217   1.00e-02   5.0s
  149   0.5410   0.5410    0.217   1.00e-02   5.0s
  150   0.5392   0.5392    0.217   1.00e-02   5.1s
  151   0.5369   0.5369    0.217   1.00e-02   5.0s
  152   0.5374   0.5374    0.217   1.00e-02   5.0s
  153   0.5363   0.5363    0.217   1.00e-03   5.0s
  154   0.5316   0.5316    0.216   1.00e-03   5.0s
  155   0.5310   0.5310    0.217   1.00e-03   5.1s
  156   0.5286   0.5286    0.217   1.00e-03   5.1s
  157   0.5290   0.5290    0.216   1.00e-03   5.0s
  158   0.5281   0.5281    0.216   1.00e-03   5.1s
  159   0.5252   0.5252    0.216   1.00e-03   5.1s
  160   0.5208   0.5208    0.217   1.00e-03   5.1s
  161   0.5267   0.5267    0.217   1.00e-03   5.1s
  162   0.5271   0.5271    0.216   1.00e-03   5.0s
  163   0.5285   0.5285    0.216   1.00e-03   5.1s
  164   0.5300   0.5300    0.216   1.00e-03   5.0s
  165   0.5252   0.5252    0.215   1.00e-03   5.0s
  166   0.5237   0.5237    0.216   1.00e-03   5.0s
  167   0.5244   0.5244    0.216   1.00e-03   5.1s
  168   0.5241   0.5241    0.217   1.00e-03   5.0s
  169   0.5223   0.5223    0.216   1.00e-03   5.0s
  170   0.5236   0.5236    0.217   1.00e-03   5.1s
  171   0.5254   0.5254    0.216   1.00e-03   5.1s
  172   0.5246   0.5246    0.217   1.00e-03   5.1s
  173   0.5254   0.5254    0.216   1.00e-03   5.0s
  174   0.5319   0.5319    0.216   1.00e-03   5.2s
  175   0.5214   0.5214    0.216   1.00e-03   5.1s
  176   0.5248   0.5248    0.216   1.00e-03   5.0s
  177   0.5196   0.5196    0.216   1.00e-03   5.1s
  178   0.5249   0.5249    0.216   1.00e-03   5.1s
  179   0.5209   0.5209    0.217   1.00e-03   5.1s
  180   0.5269   0.5269    0.216   1.00e-03   4.9s
  181   0.5272   0.5272    0.217   1.00e-03   5.1s
  182   0.5258   0.5258    0.217   1.00e-03   5.0s
  183   0.5230   0.5230    0.217   1.00e-03   4.9s
  184   0.5240   0.5240    0.217   1.00e-03   5.1s
  185   0.5199   0.5199    0.216   1.00e-03   5.1s
  186   0.5177   0.5177    0.217   1.00e-03   5.1s
  187   0.5212   0.5212    0.216   1.00e-03   5.1s
  188   0.5201   0.5201    0.216   1.00e-03   5.0s
  189   0.5225   0.5225    0.216   1.00e-03   4.9s
  190   0.5184   0.5184    0.216   1.00e-03   5.0s
  191   0.5227   0.5227    0.216   1.00e-03   5.0s
  192   0.5236   0.5236    0.217   1.00e-03   5.1s
  193   0.5286   0.5286    0.215   1.00e-03   5.1s

Early stop at epoch 193 (patience=50)

======================================================================
RESULTS — L1.7_seed123
  Best Val PER: 21.5%
  Test PER:     21.2%
  Paper ref:    19.7% PER (Willett et al. 2023)
  Params:       98.3M
======================================================================
Results saved: /mnt/home/vincent.wilmet/bci/.claude/worktrees/rbl1/brain2speech/results/lead1/L1.7_seed123_20260313_102136.json
Checkpoint saved: /mnt/home/vincent.wilmet/bci/.claude/worktrees/rbl1/brain2speech/results/lead1/L1.7_seed123_best.pt
